ID ,Year,Release Group,Worldwide_gross,Inflation_rate,Worlwide_inflation,Domestic,Domestic_inflation,Foreign_gross,Foreign_inflation
991,2022,Ducobu 4 President,7858171,0.067,8384668.457,0,0,7858171,8384668.457
992,2022,Phases of the Moon,7564756,0.067,8071594.652,0,0,7564756,8071594.652
993,2022,777 Charlie,7523995,0.067,8028102.665,0,0,7523995,8028102.665
994,2022,Bachchhan Paandey,7387882,0.067,7882870.094,0,0,7387882,7882870.094
995,2022,Lesson in Murder,7348964,0.067,7841344.588,0,0,7348964,7841344.588
996,2022,Family Affairs,7330755,0.067,7821915.585,0,0,7330755,7821915.585
997,2022,Listy do M. 5,7328061,0.067,7819041.087,0,0,7328061,7819041.087
998,2022,Laid-Back Camp Movie,7317913,0.067,7808213.171,0,0,7317913,7808213.171
999,2022,Osomatsusan the Movie 2022 Re-release,7297522,0.067,7786455.974,0,0,7297522,7786455.974
1000,2022,The New Toy,7295051,0.067,7783819.417,0,0,7295051,7783819.417
1001,2022,Finnick,7257776,0.067,7744046.992,0,0,7257776,7744046.992
1002,2023,Barbie,1445638421,0.025,1481779382,636238421,652144381.5,809400000,829635000
1003,2023,The Super Mario Bros. Movie,1362052250,0.025,1396103556,574934330,589307688.3,787117920,806795868
1004,2023,Oppenheimer,971337540,0.025,995620978.5,329862540,338109103.5,641475000,657511875
1005,2023,Guardians of the Galaxy Vol. 3,845555777,0.025,866694671.4,358995815,367970710.4,486559962,498723961.1
1006,2023,Fast X,704875015,0.025,722496890.4,146126015,149779165.4,558749000,572717725
1007,2023,Spider-Man: Across the Spider-Verse,690615475,0.025,707880861.9,381311319,390844102,309304156,317036759.9
1008,2023,Wonka,632302312,0.025,648109869.8,218402312,223862369.8,413900000,424247500
1009,2023,The Little Mermaid,569626289,0.025,583866946.2,298172056,305626357.4,271454233,278240588.8
1010,2023,Mission: Impossible - Dead Reckoning Part One,567535383,0.025,581723767.6,172135383,176438767.6,395400000,405285000
1011,2023,Elemental,496444308,0.025,508855415.7,154426697,158287364.4,342017611,350568051.3
1012,2023,Ant-Man and the Wasp: Quantumania,476071180,0.025,487972959.5,214504909,219867531.7,261566271,268105427.8
1013,2023,John Wick: Chapter 4,440157245,0.025,451161176.1,187131806,191810101.2,253025439,259351075
1014,2023,Transformers: Rise of the Beasts,438966392,0.025,449940551.8,157066392,160993051.8,281900000,288947500
1015,2023,Aquaman and the Lost Kingdom,434381226,0.025,445240756.7,124481226,127593256.7,309900000,317647500
1016,2023,Meg 2: The Trench,397700317,0.025,407642824.9,82600317,84665324.93,315100000,322977500
1017,2023,Indiana Jones and the Dial of Destiny,383963057,0.025,393562133.4,174480468,178842479.7,209482589,214719653.7
1018,2023,The Hunger Games: The Ballad of Songbirds & Snakes,337371917,0.025,345806214.9,166350594,170509358.9,171021323,175296856.1
1019,2023,Migration,295556285,0.025,302945192.1,127306285,130488942.1,168250000,172456250
1020,2023,Five Nights at Freddy's,291493620,0.025,298780960.5,137275620,140707510.5,154218000,158073450
1021,2023,Creed III,276148615,0.025,283052330.4,156248615,160154830.4,119900000,122897500
1022,2023,The Flash,271333313,0.025,278116645.8,108133313,110836645.8,163200000,167280000
1023,2023,The Nun II,269467073,0.025,276203749.8,86267073,88423749.83,183200000,187780000
1024,2023,Taylor Swift: The Eras Tour,261656269,0.025,268197675.7,180756269,185275175.7,80900000,82922500
1025,2023,Wish,254876117,0.025,261248019.9,63973821,65573166.53,190902296,195674853.4
1026,2023,Sound of Freedom,250570396,0.025,256834655.9,184178046,188782497.2,66392350,68052158.75
1027,2023,Napoleon,221036479,0.025,226562391,61524375,63062484.38,159512104,163499906.6
1028,2023,Anyone But You,218982046,0.025,224456597.2,88319668,90527659.7,130662378,133928937.5
1029,2023,Dungeons & Dragons: Honor Among Thieves,208177026,0.025,213381451.7,93277026,95608951.65,114900000,117772500
1030,2023,Trolls Band Together,207731833,0.025,212925128.8,102996915,105571837.9,104734918,107353291
1031,2023,The Marvels,206124109,0.025,211277211.7,84500223,86612728.58,121623886,124664483.2
1032,2023,PAW Patrol: The Mighty Movie,202231360,0.025,207287144,65231360,66862144,137000000,140425000
1033,2023,The Equalizer 3,191067560,0.025,195844249,92373751,94683094.78,98693809,101161154.2
1034,2023,Insidious: The Red Door,189086877,0.025,193814048.9,82156962,84210886.05,106929915,109603162.9
1035,2023,Teenage Mutant Ninja Turtles: Mutant Mayhem,180513586,0.025,185026425.7,118613586,121578925.7,61900000,63447500
1036,2023,The Boy and the Heron,173267711,0.025,177599403.8,46781608,47951148.2,126486103,129648255.6
1037,2023,Scream VI,168961389,0.025,173185423.7,108161389,110865423.7,60800000,62320000
1038,2023,Killers of the Flower Moon,157026901,0.025,160952573.5,68026901,69727573.53,89000000,91225000
1039,2023,Evil Dead Rise,147033054,0.025,150708880.4,67233054,68913880.35,79800000,81795000
1040,2023,The Exorcist: Believer,136284218,0.025,139691323.5,65537395,67175829.88,70746823,72515493.58
1041,2023,Shazam! Fury of the Gods,134038006,0.025,137388956.2,57638006,59078956.15,76400000,78310000
1042,2023,Blue Beetle,130788072,0.025,134057773.8,72488072,74300273.8,58300000,59757500
1043,2023,A Haunting in Venice,122290456,0.025,125347717.4,42471412,43533197.3,79819044,81814520.1
1044,2023,Gran Turismo,122101055,0.025,125153581.4,44428554,45539267.85,77672501,79614313.53
1045,2023,Haunted Mansion,117449790,0.025,120386034.8,67653287,69344619.18,49796503,51041415.58
1046,2023,Poor Things,117022347,0.025,119947905.7,34553225,35417055.63,82469122,84530850.05
1047,2023,Godzilla Minus One,115869952,0.025,118766700.8,56418793,57829262.83,59451159,60937437.98
1048,2023,Pathaan,112583450,0.025,115398036.3,17487476,17924662.9,95095974,97473373.35
1049,2023,Saw X,111823047,0.025,114618623.2,53607898,54948095.45,58215149,59670527.73
1050,2023,Detective Conan: Black Iron Submarine,106771806,0.025,109441101.2,0,0,106771806,109441101.2
1051,2023,The Creator,104272136,0.025,106878939.4,40774679,41794045.98,63497457,65084893.43
1052,2023,12.12: The Day,97476565,0.025,99913479.13,0,0,97476565,99913479.13
1053,2023,Animal,92870227,0.025,95191982.68,15004482,15379594.05,77865745,79812388.63
1054,2023,Talk to Me,92181735,0.025,94486278.38,48299436,49506921.9,43882299,44979356.48
1055,2023,Air,90060106,0.025,92311608.65,52460106,53771608.65,37600000,38540000
1056,2023,Cocaine Bear,88314672,0.025,90522538.8,64670240,66286996,23644432,24235542.8
1057,2023,No Hard Feelings,87256407,0.025,89437817.18,50452282,51713589.05,36804125,37724228.13
1058,2023,The Roundup: No Way Out,83410298,0.025,85495555.45,909411,932146.275,82500887,84563409.18
1059,2023,The Pope's Exorcist,76987621,0.025,78912311.53,20009380,20509614.5,56978241,58402697.03
1060,2023,Plane,74515586,0.025,76378475.65,32111181,32913960.53,42404405,43464515.13
1061,2023,Titanic 25 Year Anniversary,70157472,0.025,71911408.8,15033795,15409639.88,55123677,56501768.93
1062,2023,The Color Purple,67519191,0.025,69207170.78,60619191,62134670.78,6900000,7072500
1063,2023,The Boogeyman,67307243,0.025,68989924.08,43244282,44325389.05,24062961,24664535.03
1064,2023,Frozen 2023 Re-release (Sing -A-Long),62846398,0.025,64417557.95,0,0,62846398,64417557.95
1065,2023,65,60730568,0.025,62248832.2,32062904,32864476.6,28667664,29384355.6
1066,2023,Magic Mike's Last Dance,57105156,0.025,58532784.9,26005156,26655284.9,31100000,31877500
1067,2023,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,56319351,0.025,57727334.78,10117806,10370751.15,46201545,47356583.63
1068,2023,The Boys in the Boat,55401397,0.025,56786431.93,52641306,53957338.65,2760091,2829093.275
1069,2023,Knock at the Cabin,54760947,0.025,56129970.68,35397980,36282929.5,19362967,19847041.18
1070,2023,Mummies,54475970,0.025,55837869.25,4275970,4382869.25,50200000,51455000
1071,2023,Jesus Revolution,54295801,0.025,55653196.03,52102987,53405561.68,2192814,2247634.35
1072,2023,Asteroid City,53857743,0.025,55204186.58,28153025,28856850.63,25704718,26347335.95
1073,2023,Spy x Family Code: White,51366942,0.025,52651115.55,4875000,4996875,46491942,47654240.55
1074,2023,One Life,49259272,0.025,50490753.8,5501974,5639523.35,43757298,44851230.45
1075,2023,Operation Fortune: Ruse de Guerre,48983306,0.025,50207888.65,6496125,6658528.125,42487181,43549360.53
1076,2023,Missing,48767848,0.025,49987044.2,32502025,33314575.63,16265823,16672468.58
1077,2023,Thanksgiving,46553280,0.025,47717112,31908884,32706606.1,14644396,15010505.9
1078,2023,Asterix & Obelix: The Middle Kingdom,46497678,0.025,47660119.95,0,0,46497678,47660119.95
1079,2023,Ruby Gillman: Teenage Kraken,45528749,0.025,46666967.73,15753600,16147440,29775149,30519527.73
1080,2023,The Holdovers,44333964,0.025,45442313.1,20355375,20864259.38,23978589,24578053.73
1081,2023,The Iron Claw,44257721,0.025,45364164.03,35070296,35947053.4,9187425,9417110.625
1082,2023,The Zone of Interest,44188272,0.025,45292978.8,8576457,8790868.425,35611815,36502110.38
1083,2023,There's Still Tomorrow,44064212,0.025,45165817.3,0,0,44064212,45165817.3
1084,2023,Renaissance: A Film by Beyoncé,43989684,0.025,45089426.1,33889684,34736926.1,10100000,10352500
1085,2023,Son of a Rich 2,42665169,0.025,43731798.23,0,0,42665169,43731798.23
1086,2023,Ferrari,42285029,0.025,43342154.73,18550028,19013778.7,23735001,24328376.03
1087,2023,80 for Brady,40362938,0.025,41372011.45,39330588,40313852.7,1032350,1058158.75
1088,2023,"Miraculous: Ladybug & Cat Noir, the Movie",40144153,0.025,41147756.83,0,0,40144153,41147756.83
1089,2023,My Big Fat Greek Wedding 3,38831076,0.025,39801852.9,28496030,29208430.75,10335046,10593422.15
1090,2023,Past Lives,38731919,0.025,39700216.98,11185625,11465265.63,27546294,28234951.35
1091,2023,The Expendables 4,37917985,0.025,38865934.63,16710153,17127906.83,21207832,21738027.8
1092,2023,Doraemon the Movie: Nobita's Sky Utopia,37475850,0.025,38412746.25,0,0,37475850,38412746.25
1093,2023,Smugglers,36851831,0.025,37773126.78,0,0,36851831,37773126.78
1094,2023,Kingdom 3,36259522,0.025,37166010.05,0,0,36259522,37166010.05
1095,2023,Ride On,36258730,0.025,37165198.25,128950,132173.75,36129780,37033024.5
1096,2023,Strays,36071267,0.025,36973048.68,23988885,24588607.13,12082382,12384441.55
1097,2023,Anatomy of a Fall,35521028,0.025,36409053.7,5076369,5203278.225,30444659,31205775.48
1098,2023,Noryang: Deadly Sea,34210966,0.025,35066240.15,315245,323126.125,33895721,34743114.03
1099,2023,Alibi.com 2,34114308,0.025,34967165.7,0,0,34114308,34967165.7
1100,2023,The Bremen Town Musicians,33213873,0.025,34044219.83,0,0,33213873,34044219.83
1101,2023,Priscilla,32957098,0.025,33781025.45,20960939,21484962.48,11996159,12296062.98
1102,2023,Don't Call it Mystery: The Movie,32488540,0.025,33300753.5,0,0,32488540,33300753.5
1103,2023,The Three Musketeers - Part I: D'Artagnan,31842992,0.025,32639066.8,0,0,31842992,32639066.8
1104,2023,Tokyo MER,30239900,0.025,30995897.5,0,0,30239900,30995897.5
1105,2023,Interstellar 2023 Re-release,30093495,0.025,30845832.38,0,0,30093495,30845832.38
1106,2023,Concrete Utopia,30077476,0.025,30829412.9,0,0,30077476,30829412.9
1107,2023,BTS: Yet to Come in Cinemas,29291883,0.025,30024180.08,8093270,8295601.75,21198613,21728578.33
1108,2023,Book Club: The Next Chapter,29014500,0.025,29739862.5,17581565,18021104.13,11432935,11718758.38
1109,2023,I Wish I Could Meet You Again on the Hill Where That Flower Blooms (2023),28933626,0.025,29656966.65,0,0,28933626,29656966.65
1110,2023,Jawan,28499044,0.025,29211520.1,15198530,15578493.25,13300514,13633026.85
1111,2023,The Wish of the Fairy Fish,28218581,0.025,28924045.53,0,0,28218581,28924045.53
1112,2023,Toy Story 2023 Re-release,27503758,0.025,28191351.95,0,0,27503758,28191351.95
1113,2023,Renfield,26493921,0.025,27156269.03,17297895,17730342.38,9196026,9425926.65
1114,2023,Gravity 2023 Re-release (10th Anniversary),24981634,0.025,25606174.85,0,0,24981634,25606174.85
1115,2023,Shin Jigen! Crayon Shin-chan the Movie,23839864,0.025,24435860.6,0,0,23839864,24435860.6
1116,2023,Perfect Days,23775811,0.025,24370206.28,3576392,3665801.8,20199419,20704404.48
1117,2023,The Challenge,23255724,0.025,23837117.1,0,0,23255724,23837117.1
1118,2023,American Fiction,22483370,0.025,23045454.25,21098470,21625931.75,1384900,1419522.5
1119,2023,The Last Voyage of the Demeter,21786275,0.025,22330931.88,13637180,13978109.5,8149095,8352822.375
1120,2023,The Three Musketeers - Part II: Milady,21691618,0.025,22233908.45,0,0,21691618,22233908.45
1121,2023,Guy Ritchie's the Covenant,21632392,0.025,22173201.8,16938039,17361489.98,4694353,4811711.825
1122,2023,"Are You There God? It's Me, Margaret.",21464043,0.025,22000644.08,20372406,20881716.15,1091637,1118927.925
1123,2023,Radical,21356027,0.025,21889927.68,8702731,8920299.275,12653296,12969628.4
1124,2023,Saltburn,21026167,0.025,21551821.18,11425829,11711474.73,9600338,9840346.45
1125,2023,Dumb Money,20703794,0.025,21221388.85,13925356,14273489.9,6761614,6930654.35
1126,2023,My Happy Marriage,19506407,0.025,19994067.18,0,0,19506407,19994067.18
1127,2023,The House of No Man,19490980,0.025,19978254.5,0,0,19490980,19978254.5
1128,2023,All of Us Strangers,19483770,0.025,19970864.25,4050103,4151355.575,15433667,15819508.68
1129,2023,Champions,19159065,0.025,19638041.63,16397335,16807268.38,2761730,2830773.25
1130,2023,Retribution,18685751,0.025,19152894.78,6937696,7111138.4,11748055,12041756.38
1131,2023,Next Goal Wins,18648802,0.025,19115022.05,6713826,6881671.65,11934976,12233350.4
1132,2023,IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,18638991,0.025,19104965.78,0,0,18638991,19104965.78
1133,2023,Love Reset,18425255,0.025,18885886.38,0,0,18425255,18885886.38
1134,2023,The Blackening,18169453,0.025,18623689.33,17707207,18149887.18,462246,473802.15
1135,2023,About My Father,18167819,0.025,18622014.48,12089391,12391625.78,6078428,6230388.7
1136,2023,Mavka: The Forest Song,17896788,0.025,18344207.7,0,0,17896788,18344207.7
1137,2023,The Birth of Kitaro: Mystery of GeGeGe,17842454,0.025,18288515.35,0,0,17842454,18288515.35
1138,2023,The Blind,17265487,0.025,17697124.18,17265487,17697124.18,0,0
1139,2023,Tokyo Revengers 2: Bloody Halloween - Destiny,17216567,0.025,17646981.18,0,0,17216567,17646981.18
1140,2023,Hypnotic,16281937,0.025,16688985.43,4500169,4612673.225,11781768,12076312.2
1141,2023,The Legend & Butterfly,16087771,0.025,16489965.28,0,0,16087771,16489965.28
1142,2023,Die drei ??? - Erbe des Drachen,15860016,0.025,16256516.4,0,0,15860016,16256516.4
1143,2023,Shin Kamen Rider,15835414,0.025,16231299.35,0,0,15835414,16231299.35
1144,2023,Joy Ride,15787674,0.025,16182365.85,12897789,13220233.73,2889885,2962132.125
1145,2023,Dunki,15473051,0.025,15859877.28,7460159,7646662.975,8012892,8213214.3
1146,2023,Tonde Saitama: Biwako Yori Ai o Komete,15107891,0.025,15485588.28,0,0,15107891,15485588.28
1147,2023,Only 3 Days Left,14985705,0.025,15360347.63,0,0,14985705,15360347.63
1148,2023,Open Season,14961612,0.025,15335652.3,0,0,14961612,15335652.3
1149,2023,A Guilty Conscience,14914575,0.025,15287439.38,0,0,14914575,15287439.38
1150,2023,Epic Tails,14854710,0.025,15226077.75,355088,363965.2,14499622,14862112.55
1151,2023,Tokyo Revengers 2: Bloody Halloween - Decisive Battle,14584970,0.025,14949594.25,0,0,14584970,14949594.25
1152,2023,Dr. Cheon and Lost Talisman,14574445,0.025,14938806.13,84362,86471.05,14490083,14852335.08
1153,2023,Sisu,14281199,0.025,14638228.98,7265622,7447262.55,7015577,7190966.425
1154,2023,Rehragout-Rendezvous,14127069,0.025,14480245.73,0,0,14127069,14480245.73
1155,2023,Ocho apellidos marroquís,13911064,0.025,14258840.6,0,0,13911064,14258840.6
1156,2023,His Only Son,13817186,0.025,14162615.65,12392740,12702558.5,1424446,1460057.15
1157,2023,Jeanne du Barry,13632476,0.025,13973287.9,0,0,13632476,13973287.9
1158,2023,The Point Men,13433834,0.025,13769679.85,0,0,13433834,13769679.85
1159,2023,"Manta, Manta: Legacy",13078126,0.025,13405079.15,0,0,13078126,13405079.15
1160,2023,Bottoms,12966048,0.025,13290199.2,12036071,12336972.78,929977,953226.425
1161,2023,Championext,12877645,0.025,13199586.13,0,0,12877645,13199586.13
1162,2023,Love Again,12696584,0.025,13013998.6,6230837,6386607.925,6465747,6627390.675
1163,2023,Three heroes and the Navel of the Earth,12612103,0.025,12927405.58,0,0,12612103,12927405.58
1164,2023,The Shift,12227761,0.025,12533455.03,12118219,12421174.48,109542,112280.55
1165,2023,Salaar,11958548,0.025,12257511.7,8929282,9152514.05,3029266,3104997.65
1166,2023,Beau Is Afraid,11955354,0.025,12254237.85,8176562,8380976.05,3778792,3873261.8
1167,2023,After Death,11794504,0.025,12089366.6,11478326,11765284.15,316178,324082.45
1168,2023,Tiger 3,11713932,0.025,12006780.3,5365263,5499394.575,6348669,6507385.725
1169,2023,Face Off 6: The Ticket of Destiny,11538081,0.025,11826533.03,0,0,11538081,11826533.03
1170,2023,Dream Scenario,11313697,0.025,11596539.43,5742193,5885747.825,5571504,5710791.6
1171,2023,Jungle Bunch: Operation Meltdown,11304419,0.025,11587029.48,831200,851980,10473219,10735049.48
1172,2023,Silent Night,11067228,0.025,11343908.7,8012103,8212405.575,3055125,3131503.125
1173,2023,What's Love Got to Do with It?,11065050,0.025,11341676.25,0,0,11065050,11341676.25
1174,2023,Sleep,10967729,0.025,11241922.23,0,0,10967729,11241922.23
1175,2023,Samurai Beyond Admiration Record to the World's Best,10876188,0.025,11148092.7,0,0,10876188,11148092.7
1176,2023,Honey Sweet,10765835,0.025,11034980.88,0,0,10765835,11034980.88
1177,2023,The Machine,10664328,0.025,10930936.2,10458331,10719789.28,205997,211146.925
1178,2023,After Everything,10644463,0.025,10910574.58,0,0,10644463,10910574.58
1179,2023,The Nightmare Before Christmas 30th Anniversary Re-Release,10431631,0.025,10692421.78,10251956,10508254.9,179675,184166.875
1180,2023,The Crime Is Mine,10370347,0.025,10629605.68,108949,111672.725,10261398,10517932.95
1181,2023,Les Segpa au ski,10203901,0.025,10458998.53,0,0,10203901,10458998.53
1182,2023,Freelance,10183118,0.025,10437695.95,5314136,5446989.4,4868982,4990706.55
1183,2023,Sun and Concrete,10119958,0.025,10372956.95,0,0,10119958,10372956.95
1184,2023,The Peasants,9930511,0.025,10178773.78,154423,158283.575,9776088,10020490.2
1185,2023,The Lord of the Rings: The Return of the King 2023 Re-release (20th Anniversary),9736432,0.025,9979842.8,1176085,1205487.125,8560347,8774355.675
1186,2023,The Great Escaper,9734770,0.025,9978139.25,0,0,9734770,9978139.25
1187,2023,Talk to Her Undated France Release,9550733,0.025,9789501.325,0,0,9549770,9788514.25
1188,2023,Rafadan Tayfa 4: Hayrimatör,9546067,0.025,9784718.675,0,0,9546067,9784718.675
1189,2023,The Braid,9408857,0.025,9644078.425,0,0,9408857,9644078.425
1190,2023,Kandahar,9387311,0.025,9621993.775,4813132,4933460.3,4574179,4688533.475
1191,2023,House Party,9285747,0.025,9517890.675,9002247,9227303.175,283500,290587.5
1192,2023,All Your Faces,9056053,0.025,9282454.325,0,0,9056053,9282454.325
1193,2023,The Animal Kingdom,8938787,0.025,9162256.675,11767,12061.175,8927020,9150195.5
1194,2023,The Wandering Earth II,8854786,0.025,9076155.65,5023132,5148710.3,3831654,3927445.35
1195,2023,Cats in the Museum,8771514,0.025,8990801.85,0,0,8771514,8990801.85
1196,2023,Father & Soldier,8598322,0.025,8813280.05,0,0,8598322,8813280.05
1197,2023,PreCure All Stars F,8519569,0.025,8732558.225,0,0,8519569,8732558.225
1198,2023,Dream,8317251,0.025,8525182.275,0,0,8317251,8525182.275
1199,2023,Vacaciones de verano,8209854,0.025,8415100.35,0,0,8209854,8415100.35
1200,2023,On the Wandering Paths,8185559,0.025,8390197.975,0,0,8185559,8390197.975
1201,2023,Weekend Rebels,8184539,0.025,8389152.475,0,0,8184539,8389152.475
1202,2024,Dune: Part Two,695792913,0,695792913,276592913,276592913,419200000,419200000
1203,2024,Godzilla x Kong: The New Empire,485216510,0,485216510,171616510,171616510,313600000,313600000
1204,2024,Kung Fu Panda 4,480306475,0,480306475,179982475,179982475,300324000,300324000
1205,2024,Bob Marley: One Love,177138001,0,177138001,96838001,96838001,80300000,80300000
1206,2024,Ghostbusters: Frozen Empire,176114270,0,176114270,102914270,102914270,73200000,73200000
1207,2024,The Beekeeper,152720535,0,152720535,66220535,66220535,86500000,86500000
1208,2024,Mean Girls,104404248,0,104404248,72404248,72404248,32000000,32000000
1209,2024,Madame Web,100280337,0,100280337,43817106,43817106,56463231,56463231
1210,2024,Argylle,95500586,0,95500586,45207275,45207275,50293311,50293311
1211,2024,Exhuma,92918534,0,92918534,2004702,2004702,90913832,90913832
1212,2024,Haikyuu!! The Dumpster Battle,62663242,0,62663242,0,0,62663242,62663242
1213,2024,Night Swim,54075969,0,54075969,32494740,32494740,21581229,21581229
1214,2024,Civil War,49464260,0,49464260,44884414,44884414,4579846,4579846
1215,2024,The First Omen,45065038,0,45065038,17765038,17765038,27300000,27300000
1216,2024,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,44301018,0,44301018,17657658,17657658,26643360,26643360
1217,2024,Imaginary,38940844,0,38940844,27962041,27962041,10978803,10978803
1218,2024,Arthur the King,30206554,0,30206554,24453828,24453828,5752726,5752726
1219,2024,Mobile Suit Gundam Seed Freedom,29073426,0,29073426,0,0,29073426,29073426
1220,2024,Monkey Man,28309790,0,28309790,21674790,21674790,6635000,6635000
1221,2024,The Master and Margarita,26130163,0,26130163,0,0,26130163,26130163
1222,2024,A Strange House,25181533,0,25181533,0,0,25181533,25181533
1223,2024,Doraemon the Movie: Nobita's Earth Symphony,24956303,0,24956303,0,0,24956303,24956303
1224,2024,Mai,22066339,0,22066339,0,0,22066339,22066339
1225,2024,Detective Conan: The Million-Dollar Pentagram,21867208,0,21867208,0,0,21867208,21867208
1226,2024,Immaculate,21670138,0,21670138,15580724,15580724,6089414,6089414
1227,2024,Autumn and the Black Jaguar,21320076,0,21320076,0,0,21320076,21320076
1228,2024,Wicked Little Letters,21062717,0,21062717,3589878,3589878,17472839,17472839
1229,2024,Lyod 3,20641464,0,20641464,0,0,20641464,20641464
1230,2024,Cabrini,20050484,0,20050484,19307447,19307447,743037,743037
1231,2024,Ordinary Angels,19447276,0,19447276,19174421,19174421,272855,272855
1232,2024,Golden Kamuy,19077748,0,19077748,0,0,19077748,19077748
1233,2024,Chantal in Fairyland,18695030,0,18695030,0,0,18695030,18695030
1234,2024,Cocorico,17205279,0,17205279,0,0,17205279,17205279
1235,2024,Kleks Academy,15348026,0,15348026,0,0,15348026,15348026
1236,2024,Abigail,15227000,0,15227000,10200000,10200000,5027000,5027000
1237,2024,The Chosen: S4 Episodes 1-3,14799620,0,14799620,14409169,14409169,390451,390451
1238,2024,Citizen of a Kind,12494455,0,12494455,0,0,12494455,12494455
1239,2024,Maison de retraite 2,11196943,0,11196943,0,0,11196943,11196943
1240,2024,Eine Million Minuten,11077140,0,11077140,0,0,11077140,11077140
1241,2024,Article 370,11073822,0,11073822,980649,980649,10093173,10093173
1242,2024,Alienoid: The Return to the Future,10693858,0,10693858,60720,60720,10633138,10633138
1243,2024,Cat and Dog,10624609,0,10624609,0,0,10624609,10624609
1244,2024,Late Night with the Devil,10368490,0,10368490,9516208,9516208,852282,852282
1245,2024,Letuchiy korabl,10054895,0,10054895,0,0,10054895,10054895
1246,2024,Lisa Frankenstein,9927714,0,9927714,9774285,9774285,153429,153429
1247,2024,The Chosen: S4 Episodes 4-6,9482744,0,9482744,9482744,9482744,0,0
1248,2024,The Ministry of Ungentlemanly Warfare,9000000,0,9000000,9000000,9000000,0,0
1249,2024,Lohusa,8746751,0,8746751,0,0,8746751,8746751
1250,2024,Love Lies Bleeding,8568141,0,8568141,7830385,7830385,737756,737756
1251,2024,Onegin,8369548,0,8369548,0,0,8369548,8369548
1252,2024,The Birth of Korea,8050507,0,8050507,0,0,8050507,8050507
1253,2024,The Chosen: S4 Episodes 7-8,7729152,0,7729152,7729152,7729152,0,0
1254,2024,Back to Black,7470502,0,7470502,0,0,7470502,7470502
1255,2024,Kolpaçino 4 4'lük,7445372,0,7445372,0,0,7445372,7445372
1256,2024,Yolo,6841019,0,6841019,2000394,2000394,4840625,4840625
1257,2024,Drive-Away Dolls,6742839,0,6742839,5028215,5028215,1714624,1714624
1258,2024,I.S.S.,6573799,0,6573799,6573799,6573799,0,0
1259,2024,Land of Bad,6525125,0,6525125,4620045,4620045,1905080,1905080
1260,2024,Baghead,6423243,0,6423243,0,0,6423243,6423243
1261,2024,Troll Factory,6281347,0,6281347,0,0,6281347,6281347
1262,2024,"April, Come She Will",6194463,0,6194463,0,0,6194463,6194463
1263,2024,The Book of Clarence,6132813,0,6132813,6132813,6132813,0,0
1264,2024,Un mondo a parte,5789874,0,5789874,0,0,5789874,5789874
1265,2024,SUGA: Agust D Tour 'D-DAY' the Movie,5785163,0,5785163,1951896,1951896,3833267,3833267
1266,2024,Air,5468936,0,5468936,0,0,5468936,5468936
1267,2024,Matching,5348492,0,5348492,0,0,5348492,5348492
1268,2024,Force of Nature: The Dry 2,5186379,0,5186379,0,0,5186379,5186379
1269,2024,Someone Like You,5182469,0,5182469,5182469,5182469,0,0
1270,2024,The Goat Life,5001990,0,5001990,625000,625000,4376990,4376990
1271,2024,Table for Six 2,4871447,0,4871447,0,0,4871447,4871447
1272,2024,Anweshippin Kandethum,4459155,0,4459155,0,0,4459155,4459155
1273,2024,Sami Swoi. Poczatek,4433525,0,4433525,0,0,4433525,4433525
1274,2024,El Roomie,4418253,0,4418253,0,0,4418253,4418253
1275,2024,No Way Up,4273662,0,4273662,148582,148582,4125080,4125080
1276,2024,I soliti idioti 3: Il ritorno,4174340,0,4174340,0,0,4174340,4174340
1277,2024,Dune 2024 Re-release,3995610,0,3995610,0,0,3995610,3995610
1278,2024,Fighter,3800771,0,3800771,1000000,1000000,2800771,2800771
1279,2024,Manjummel Boys,3782608,0,3782608,0,0,3782608,3782608
1280,2024,Gap Lai Chi Bau,3749297,0,3749297,0,0,3749297,3749297
1281,2024,Crew,3734407,0,3734407,1500000,1500000,2234407,2234407
1282,2024,Daaaaaali!,3685956,0,3685956,0,0,3685956,3685956
1283,2024,La familia Benetón,3659678,0,3659678,0,0,3659678,3659678
1284,2024,Breaking Point,3532131,0,3532131,0,0,3532131,3532131
1285,2024,The Moon Thieves,3522654,0,3522654,0,0,3522654,3522654
1286,2024,3391 Kilometres,3506051,0,3506051,0,0,3506051,3506051
1287,2024,Peppa's Cinema Party,3473576,0,3473576,0,0,3473576,3473576
1288,2024,Pare parecchio Parigi,3445925,0,3445925,0,0,3445925,3445925
1289,2024,Konets Slavy,3387736,0,3387736,0,0,3387736,3387736
1290,2024,Lovesick Ellie,3365139,0,3365139,0,0,3365139,3365139
1291,2024,"Baby boom, or Eggnog 5",3236512,0,3236512,0,0,3236512,3236512
1292,2024,Lucky Winners,3184504,0,3184504,0,0,3184504,3184504
1293,2024,2024 Oscar Nominated Short Films: Documentary,3162293,0,3162293,3162293,3162293,0,0
1294,2024,Boléro,3106182,0,3106182,0,0,3106182,3106182
1295,2024,Verliefd op Bali,3069304,0,3069304,0,0,3069304,3069304
1296,2024,Budda. Dzieciak '98,2983610,0,2983610,0,0,2983610,2983610
1297,2024,Shrek 2 2024 Re-release,2961170,0,2961170,2961170,2961170,0,0
